Sales_ID,Car_Brand,Car_Model,Car_Variant,Year,Selling_Price,km_Driven,Mileage,Engine,Max_Power,Seats,Fuel,Transmission,Owner,Seller_Type,Sold,City_Name,City_Code,State_Name,State_Code,Region,Region_Code,Postal_Code
6861,Ford,Figo,LXI,2015,300000,140000,20.0,1399.0,68.05,5,Diesel,Manual,First Owner,Individual,N,Vadodara,CT17,Gujarat,ST07,West,R3,391510
6862,Mahindra,Scorpio,DX,2003,125000,120000,12.7,2609.0,116.6,8,Diesel,Manual,Third Owner,Individual,N,Gangtok,CT16,Sikkim,ST23,North East,R6,737101
6863,Tata,Tigor,Option,2017,520000,40000,20.3,1199.0,84.0,5,Petrol,Manual,First Owner,Individual,N,Vellore,CT29,Tamil Nadu,ST24,South,R4,632001
6864,Maruti,Alto,LXI,2014,190000,70000,22.74,796.0,47.3,5,Petrol,Manual,Third Owner,Individual,N,Pune,CT02,Maharashtra,ST15,West,R3,411002
6865,Datsun,RediGO,S,2018,310000,7000,22.5,999.0,67.0,5,Petrol,Manual,First Owner,Individual,N,Delhi,CT09,Delhi,ST34,North,R5,110001
6866,Toyota,Innova,BSIV,2012,750000,90000,12.8,2494.0,102.0,8,Diesel,Manual,First Owner,Individual,N,Mangalore,CT23,Karnataka,ST12,South,R4,574142
6867,Mahindra,TUV,AMT,2016,750000,110000,18.49,1493.0,100.0,7,Diesel,Automatic,First Owner,Individual,N,Gangtok,CT16,Sikkim,ST23,North East,R6,737101
6868,Maruti,Alto,VXI,2019,350000,15000,23.95,998.0,67.05,5,Petrol,Manual,First Owner,Individual,N,Hyderabad,CT05,Telangana,ST25,South,R4,500020
6869,Maruti,Alto,VXI,2020,360000,5000,22.05,796.0,47.3,5,Petrol,Manual,First Owner,Individual,N,Mumbai,CT01,Maharashtra,ST15,West,R3,400050
6870,Renault,KWID,RXE,2017,285000,5000,25.17,799.0,53.3,5,Petrol,Manual,First Owner,Individual,N,Bhubaneshwar,CT15,Odisha,ST20,East,R2,751022
6871,Maruti,Alto,LX,2013,160000,70000,22.74,796.0,47.3,5,Petrol,Manual,Second Owner,Individual,N,Surat,CT14,Gujarat,ST07,West,R3,395101
6872,Datsun,GO,D,2015,229999,60000,19.44,1198.0,67.0,7,Petrol,Manual,Second Owner,Individual,N,Pune,CT02,Maharashtra,ST15,West,R3,411002
6873,Maruti,Alto,LXi,2007,85000,120000,19.7,796.0,46.3,5,Petrol,Manual,Third Owner,Individual,N,Chennai,CT03,Tamil Nadu,ST24,South,R4,600020
6874,Datsun,RediGO,S,2018,300000,7000,22.5,999.0,67.0,5,Petrol,Manual,First Owner,Individual,N,Vellore,CT29,Tamil Nadu,ST24,South,R4,632001
6875,Mahindra,Scorpio,BSIV,2014,675000,120000,12.05,2179.0,120.0,7,Diesel,Manual,First Owner,Individual,N,Indore,CT22,Madhya Pradesh,ST14,Central,R1,452003
6876,Mahindra,Scorpio,BSIII,2014,700000,145241,12.05,2179.0,120.0,7,Diesel,Manual,First Owner,Individual,N,Pune,CT02,Maharashtra,ST15,West,R3,411002
6877,Mahindra,Scorpio,Str,2008,400000,110000,12.7,2609.0,116.6,8,Diesel,Manual,First Owner,Individual,N,Kochi,CT07,Kerala,ST13,South,R4,682024
6878,Renault,KWID,RXT,2016,254999,30000,25.17,799.0,53.3,5,Petrol,Manual,Third Owner,Individual,N,Hyderabad,CT05,Telangana,ST25,South,R4,500020
6879,Mahindra,Scorpio,Seater,2015,1050000,80000,15.4,2179.0,120.0,7,Diesel,Manual,Second Owner,Individual,N,Patna,CT13,Bihar,ST04,East,R2,800002
6880,Maruti,Swift,VDI,2013,390000,100000,23.4,1248.0,74.0,5,Diesel,Manual,First Owner,Individual,N,Mangalore,CT23,Karnataka,ST12,South,R4,574142
6881,Toyota,Etios,GD,2015,450000,80000,23.59,1364.0,67.04,5,Diesel,Manual,First Owner,Individual,N,Coimbatore,CT04,Tamil Nadu,ST24,South,R4,641043
6882,Toyota,Innova,BSIV,2016,1630000,40000,11.36,2755.0,171.5,7,Diesel,Automatic,Second Owner,Individual,N,Kochi,CT07,Kerala,ST13,South,R4,682024
6883,Maruti,Vitara,Option,2017,725000,50000,24.3,1248.0,88.5,5,Diesel,Manual,First Owner,Individual,N,Bhubaneshwar,CT15,Odisha,ST20,East,R2,751022
6884,Tata,Safari,LX,2013,466000,95500,14.0,2179.0,138.1,7,Diesel,Manual,Second Owner,Individual,N,Vellore,CT29,Tamil Nadu,ST24,South,R4,632001
6885,Ford,Figo,MT,2017,370000,40000,18.16,1196.0,86.8,5,Petrol,Manual,Second Owner,Individual,N,Gangtok,CT16,Sikkim,ST23,North East,R6,737101
6886,Maruti,Zen,BSIII,2007,150000,70000,18.2,1061.0,64.0,5,Petrol,Manual,Third Owner,Individual,N,Gangtok,CT16,Sikkim,ST23,North East,R6,737101
6887,Maruti,Celerio,Optional,2017,483000,15000,23.1,998.0,67.04,5,Petrol,Manual,First Owner,Individual,N,Ludhiana,CT18,Punjab,ST21,North,R5,141003
6888,Hyundai,Grand,Magna,2016,470000,10000,18.9,1197.0,82.0,5,Petrol,Manual,First Owner,Individual,N,Delhi,CT09,Delhi,ST34,North,R5,110001
6889,Maruti,Vitara,Tone,2018,950000,25000,24.3,1248.0,88.5,5,Diesel,Manual,First Owner,Individual,N,Surat,CT14,Gujarat,ST07,West,R3,395101
6890,Hyundai,Verna,VTVT,2013,450000,50000,17.01,1591.0,121.3,5,Petrol,Manual,Third Owner,Individual,N,Ranchi,CT28,Jharkhand,ST11,East,R2,834001
6891,Toyota,Etios,VX,2011,345000,70000,17.6,1496.0,88.7,5,Petrol,Manual,First Owner,Individual,N,Aurangabad,CT26,Maharashtra,ST15,West,R3,431001
6892,Maruti,A-Star,Vxi,2009,300000,60000,19.0,998.0,66.1,5,Petrol,Manual,First Owner,Individual,N,Ludhiana,CT18,Punjab,ST21,North,R5,141003
6893,Maruti,Zen,BSIII,2007,160000,74800,18.2,998.0,67.1,5,Petrol,Manual,Second Owner,Individual,N,Vellore,CT29,Tamil Nadu,ST24,South,R4,632001
6894,Maruti,800,BSIII,2004,120000,80000,16.1,796.0,37.0,4,Petrol,Manual,Second Owner,Individual,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
6895,Tata,Zest,XT,2020,500000,40000,17.57,1193.0,88.7,5,Petrol,Manual,First Owner,Individual,N,Gangtok,CT16,Sikkim,ST23,North East,R6,737101
6896,Mahindra,XUV500,WD,2018,1350000,40000,16.0,2179.0,138.0,7,Diesel,Manual,First Owner,Individual,N,Surat,CT14,Gujarat,ST07,West,R3,395101
6897,Hyundai,Grand,Asta,2017,455000,50000,24.0,1186.0,73.97,5,Diesel,Manual,First Owner,Individual,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
6898,Hyundai,EON,Plus,2013,165000,45000,21.1,814.0,55.2,5,Petrol,Manual,Second Owner,Individual,N,Nellore,CT25,Andhra Pradesh,ST01,South,R4,524225
6899,Maruti,Swift,Optional,2016,470000,23700,20.4,1197.0,81.8,5,Petrol,Manual,First Owner,Individual,N,Nellore,CT25,Andhra Pradesh,ST01,South,R4,524225
6900,Maruti,Swift,Deca,2016,470000,23700,20.4,1197.0,81.8,5,Petrol,Manual,First Owner,Individual,N,Kochi,CT07,Kerala,ST13,South,R4,682024
6901,Jeep,Compass,Sport,2019,1520000,10000,16.0,1368.0,160.0,5,Petrol,Manual,First Owner,Individual,N,Nellore,CT25,Andhra Pradesh,ST01,South,R4,524225
6902,Maruti,Alto,VXI,2014,229999,53473,23.95,998.0,67.05,5,Petrol,Manual,First Owner,Individual,N,Bhubaneshwar,CT15,Odisha,ST20,East,R2,751022
6903,Mahindra,Bolero,White,2011,250000,100000,15.96,2523.0,63.0,9,Diesel,Manual,Second Owner,Individual,N,Surat,CT14,Gujarat,ST07,West,R3,395101
6904,Mahindra,XUV500,WD,2016,1350000,25000,16.0,2179.0,140.0,7,Diesel,Manual,First Owner,Individual,N,Indore,CT22,Madhya Pradesh,ST14,Central,R1,452003
6905,Hyundai,Santro,GLS,2013,220000,80000,17.92,1086.0,62.1,5,Petrol,Manual,First Owner,Individual,N,Chennai,CT03,Tamil Nadu,ST24,South,R4,600020
6906,Hyundai,Xcent,S,2015,360000,120000,24.4,1120.0,71.0,5,Diesel,Manual,First Owner,Individual,N,Vadodara,CT17,Gujarat,ST07,West,R3,391510
6907,Maruti,Alto,VXI,2018,350000,40000,23.95,998.0,67.05,5,Petrol,Manual,First Owner,Individual,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
6908,Hyundai,Verna,,2012,500000,70000,22.32,1582.0,126.32,5,Diesel,Manual,First Owner,Individual,N,Delhi,CT09,Delhi,ST34,North,R5,110001
6909,Chevrolet,Beat,LT,2013,145000,90000,25.44,936.0,57.6,5,Diesel,Manual,Third Owner,Individual,N,Mysore,CT19,Karnataka,ST12,South,R4,570004
6910,Chevrolet,Sail,,2014,300000,51000,18.2,1199.0,82.5,5,Petrol,Manual,First Owner,Individual,N,Bhubaneshwar,CT15,Odisha,ST20,East,R2,751022
6912,Hyundai,Accent,GLE,2009,180000,87000,13.2,1495.0,94.0,5,Petrol,Manual,Second Owner,Individual,N,Ahmedabad,CT11,Gujarat,ST07,West,R3,382220
6914,Maruti,Swift,VDI,2013,530000,40000,23.4,1248.0,74.0,5,Diesel,Manual,First Owner,Individual,N,Kochi,CT07,Kerala,ST13,South,R4,682024
6915,Renault,Duster,RxL,2014,620000,90000,19.01,1461.0,108.45,5,Diesel,Manual,Second Owner,Individual,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
6916,Toyota,Etios,G,2015,360000,110000,16.78,1496.0,88.73,5,Petrol,Manual,Third Owner,Individual,N,Ahmedabad,CT11,Gujarat,ST07,West,R3,382220
6917,Hyundai,Santro,GLS,2010,245000,86000,17.92,1086.0,62.1,5,Petrol,Manual,Second Owner,Individual,N,Jamshedpur,CT27,Jharkhand,ST11,East,R2,831001
6919,Ford,Ikon,Sport,2003,130000,80000,14.2,1597.0,92.0,5,Petrol,Manual,Third Owner,Individual,N,kanpur,CT20,Uttar Pradesh,ST28,Central,R1,208002
6920,Maruti,Esteem,BSIII,1999,70000,65000,15.9,1298.0,85.0,5,Petrol,Manual,Fourth & Above Owner,Individual,N,Vellore,CT29,Tamil Nadu,ST24,South,R4,632001
6921,Maruti,Esteem,BSIII,1999,70000,70000,15.9,1298.0,85.0,5,Petrol,Manual,Fourth & Above Owner,Individual,N,Ahmedabad,CT11,Gujarat,ST07,West,R3,382220
6922,Ford,Fiesta,Titanium,2014,650000,140000,25.01,1498.0,89.75,5,Diesel,Manual,Second Owner,Individual,N,Delhi,CT09,Delhi,ST34,North,R5,110001
6923,Maruti,Swift,VXI,2019,610000,18000,21.21,1197.0,81.8,5,Petrol,Manual,First Owner,Individual,N,Gangtok,CT16,Sikkim,ST23,North East,R6,737101
6924,Maruti,Alto,VXI,2015,300000,24000,23.95,998.0,67.05,5,Petrol,Manual,First Owner,Individual,N,Mangalore,CT23,Karnataka,ST12,South,R4,574142
6925,Hyundai,Grand,Magna,2014,425000,60000,24.0,1120.0,70.0,5,Diesel,Manual,First Owner,Individual,N,Surat,CT14,Gujarat,ST07,West,R3,395101
6926,Hyundai,Verna,,2012,450000,150000,22.32,1582.0,126.32,5,Diesel,Manual,Third Owner,Individual,N,Surat,CT14,Gujarat,ST07,West,R3,395101
6927,Hyundai,Verna,CRDI,2011,450000,108000,22.32,1582.0,126.3,5,Diesel,Manual,First Owner,Individual,N,Ludhiana,CT18,Punjab,ST21,North,R5,141003
6928,Hyundai,i10,AT,2011,340000,60000,16.95,1197.0,78.9,5,Petrol,Automatic,Third Owner,Individual,N,Mysore,CT19,Karnataka,ST12,South,R4,570004
6929,Maruti,Ertiga,Option,2013,650000,90000,20.77,1248.0,88.76,7,Diesel,Manual,First Owner,Individual,N,Mangalore,CT23,Karnataka,ST12,South,R4,574142
6930,Tata,Indigo,III,2009,160000,70000,19.09,1396.0,69.0,5,Diesel,Manual,First Owner,Individual,N,Mysore,CT19,Karnataka,ST12,South,R4,570004
6931,Tata,Indica,LS,2014,250000,120000,19.1,1405.0,70.0,5,Diesel,Manual,First Owner,Individual,N,Pune,CT02,Maharashtra,ST15,West,R3,411002
6932,Chevrolet,Beat,LT,2012,225000,100000,25.44,936.0,57.6,5,Diesel,Manual,Third Owner,Individual,N,Bangalore,CT10,Karnataka,ST12,South,R4,560063
6933,Tata,Indica,BSIII,2007,55000,75958,17.88,1396.0,52.8,5,Diesel,Manual,Second Owner,Individual,N,Vadodara,CT17,Gujarat,ST07,West,R3,391510
6934,Maruti,800,AC,1996,42000,70000,16.1,796.0,37.0,4,Petrol,Manual,Third Owner,Individual,N,Delhi,CT09,Delhi,ST34,North,R5,110001
6936,Hyundai,Tucson,CRDi,2006,282000,128000,12.6,1991.0,112.0,7,Diesel,Manual,Fourth & Above Owner,Individual,N,Mysore,CT19,Karnataka,ST12,South,R4,570004
6937,Tata,Indica,TC,2007,80000,110000,16.8,1405.0,62.0,5,Diesel,Manual,Third Owner,Individual,N,Hyderabad,CT05,Telangana,ST25,South,R4,500020
6938,Maruti,Swift,VXI,2016,500000,40000,20.85,1197.0,83.14,5,Petrol,Manual,First Owner,Individual,N,Bangalore,CT10,Karnataka,ST12,South,R4,560063
6939,Ford,Figo,Ambiente,2016,500000,70000,25.83,1498.0,99.0,5,Diesel,Manual,First Owner,Individual,N,Pune,CT02,Maharashtra,ST15,West,R3,411002
6940,Maruti,Swift,VDI,2011,400000,60000,22.9,1248.0,74.0,5,Diesel,Manual,First Owner,Individual,N,Hyderabad,CT05,Telangana,ST25,South,R4,500020
6941,Mahindra,Bolero,SLX,2013,550000,90000,15.96,2523.0,62.1,7,Diesel,Manual,First Owner,Individual,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
6942,Tata,New,IV,2007,200000,70000,13.93,2179.0,138.1,7,Diesel,Manual,Second Owner,Individual,N,Chennai,CT03,Tamil Nadu,ST24,South,R4,600020
6943,Hyundai,i10,Sportz,2012,280000,65000,20.36,1197.0,78.9,5,Petrol,Manual,First Owner,Individual,N,Hyderabad,CT05,Telangana,ST25,South,R4,500020
6944,Maruti,Swift,VDI,2014,580000,88000,23.4,1248.0,74.0,5,Diesel,Manual,First Owner,Individual,N,Patna,CT13,Bihar,ST04,East,R2,800002
6945,Tata,Manza,Quadrajet,2009,100000,80000,18.8,1248.0,90.0,5,Diesel,Manual,Third Owner,Individual,N,Ranchi,CT28,Jharkhand,ST11,East,R2,834001
6946,Mahindra,Scorpio,EX,2014,550000,60000,14.0,2523.0,75.0,8,Diesel,Manual,First Owner,Individual,N,Bangalore,CT10,Karnataka,ST12,South,R4,560063
6947,Mahindra,TUV,Plus,2017,700000,38000,18.49,1493.0,100.0,7,Diesel,Manual,First Owner,Individual,N,Surat,CT14,Gujarat,ST07,West,R3,395101
6948,Tata,Manza,Safire,2010,150000,80000,15.0,1368.0,90.0,5,Petrol,Manual,Third Owner,Individual,N,Gangtok,CT16,Sikkim,ST23,North East,R6,737101
6949,Hyundai,EON,Plus,2014,190000,60000,21.1,814.0,55.2,5,Petrol,Manual,Second Owner,Individual,N,Jamshedpur,CT27,Jharkhand,ST11,East,R2,831001
6950,Mahindra,Bolero,SLE,2013,500000,110000,15.96,2523.0,62.1,7,Diesel,Manual,First Owner,Individual,N,Ranchi,CT28,Jharkhand,ST11,East,R2,834001
6951,Maruti,Swift,BSIV,2017,640000,110000,25.2,1248.0,74.0,5,Diesel,Manual,First Owner,Individual,N,Ahmedabad,CT11,Gujarat,ST07,West,R3,382220
6952,Skoda,Fabia,Elegance,2011,340000,145000,20.86,1199.0,75.0,5,Diesel,Manual,First Owner,Individual,N,Indore,CT22,Madhya Pradesh,ST14,Central,R1,452003
6953,Hyundai,Elite,Diesel,2019,811000,43000,22.54,1396.0,88.76,5,Diesel,Manual,First Owner,Individual,N,Aurangabad,CT26,Maharashtra,ST15,West,R3,431001
6954,Maruti,Ritz,LDi,2016,409999,120000,23.2,1248.0,73.94,5,Diesel,Manual,First Owner,Individual,N,Aurangabad,CT26,Maharashtra,ST15,West,R3,431001
6955,Maruti,Swift,BSIII,2007,220000,136000,16.1,1298.0,88.2,5,Petrol,Manual,Second Owner,Individual,N,Chennai,CT03,Tamil Nadu,ST24,South,R4,600020
6956,Tata,Indica,BSIII,2013,170000,120000,17.88,1405.0,48.21,5,Diesel,Manual,Second Owner,Individual,N,Indore,CT22,Madhya Pradesh,ST14,Central,R1,452003
6957,Hyundai,Elite,Option,2018,700000,25000,18.6,1197.0,81.86,5,Petrol,Manual,First Owner,Individual,N,Chennai,CT03,Tamil Nadu,ST24,South,R4,600020
6958,Mahindra,Scorpio,WD,2015,950000,80000,15.4,2179.0,120.0,7,Diesel,Manual,Second Owner,Individual,N,Patna,CT13,Bihar,ST04,East,R2,800002
6959,Hyundai,Accent,ABS,2003,80000,40000,14.4,1599.0,94.0,5,Petrol,Manual,Second Owner,Individual,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
6960,Jaguar,XE,Prestige,2017,2711000,9000,13.6,1999.0,177.0,5,Diesel,Automatic,First Owner,Dealer,N,Thrissur,CT24,Kerala,ST13,South,R4,680001
6961,Lexus,ES,h,2019,5150000,20000,22.37,2487.0,214.56,5,Petrol,Automatic,First Owner,Dealer,N,Delhi,CT09,Delhi,ST34,North,R5,110001
6962,Jaguar,XF,Portfolio,2017,3200000,45000,19.33,1999.0,177.0,5,Diesel,Automatic,First Owner,Dealer,N,Nellore,CT25,Andhra Pradesh,ST01,South,R4,524225
6963,Tata,Safari,EX,2015,503000,110000,14.1,2179.0,147.94,7,Diesel,Manual,First Owner,Individual,N,Kochi,CT07,Kerala,ST13,South,R4,682024
6964,Volvo,XC40,BSIV,2019,3800000,20000,18.0,1969.0,190.0,5,Diesel,Automatic,First Owner,Individual,N,Coimbatore,CT04,Tamil Nadu,ST24,South,R4,641043
6965,Toyota,Camry,Hybrid,2016,2000000,68089,19.16,2494.0,157.7,5,Petrol,Automatic,First Owner,Trustmark Dealer,N,Mangalore,CT23,Karnataka,ST12,South,R4,574142
6966,Maruti,Wagon,LXI,2013,225000,58343,21.79,998.0,67.05,5,Petrol,Manual,First Owner,Trustmark Dealer,N,Bhubaneshwar,CT15,Odisha,ST20,East,R2,751022
6967,Maruti,Baleno,,2018,740000,38817,27.39,1248.0,74.0,5,Diesel,Manual,First Owner,Dealer,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
6968,Honda,Jazz,VX,2016,550000,56494,18.2,1199.0,88.7,5,Petrol,Manual,First Owner,Trustmark Dealer,N,Jaipur,CT06,Rajasthan,ST22,North,R5,302013
6969,Toyota,Innova,Seater,2013,750000,79328,12.99,2494.0,100.6,7,Diesel,Manual,Second Owner,Trustmark Dealer,N,kanpur,CT20,Uttar Pradesh,ST28,Central,R1,208002
6970,Maruti,Swift,VXI,2019,650000,5621,22.0,1197.0,81.8,5,Petrol,Automatic,First Owner,Trustmark Dealer,N,Vadodara,CT17,Gujarat,ST07,West,R3,391510
6971,Toyota,Etios,VX,2017,625000,25538,16.78,1496.0,88.73,5,Petrol,Manual,First Owner,Trustmark Dealer,N,Noida,CT12,Uttar Pradesh,ST28,Central,R1,201301
6972,Maruti,Swift,ZXI,2018,600000,69779,22.0,1197.0,81.8,5,Petrol,Automatic,First Owner,Dealer,N,Bangalore,CT10,Karnataka,ST12,South,R4,560063
6973,Hyundai,Grand,Sportz,2017,450000,56290,24.0,1186.0,73.97,5,Diesel,Manual,First Owner,Dealer,N,Surat,CT14,Gujarat,ST07,West,R3,395101
6974,BMW,X4,d,2019,5400000,7500,16.78,1995.0,190.0,5,Diesel,Automatic,First Owner,Dealer,N,Ludhiana,CT18,Punjab,ST21,North,R5,141003
6975,BMW,X4,d,2019,5500000,8500,16.78,1995.0,190.0,5,Diesel,Automatic,First Owner,Dealer,N,Mangalore,CT23,Karnataka,ST12,South,R4,574142
6976,Honda,Amaze,BSIV,2019,779000,7032,19.0,1199.0,88.76,5,Petrol,Automatic,First Owner,Trustmark Dealer,N,Surat,CT14,Gujarat,ST07,West,R3,395101
6977,Skoda,Rapid,Elegance,2016,645000,11000,14.3,1598.0,103.5,5,Petrol,Automatic,First Owner,Dealer,N,Vellore,CT29,Tamil Nadu,ST24,South,R4,632001
6978,Volvo,V40,Design,2018,2475000,2000,16.8,1984.0,150.0,5,Diesel,Automatic,First Owner,Dealer,N,Coimbatore,CT04,Tamil Nadu,ST24,South,R4,641043
6979,Maruti,Swift,VDI,2014,420000,120000,23.4,1248.0,74.0,5,Diesel,Manual,Second Owner,Individual,N,Pune,CT02,Maharashtra,ST15,West,R3,411002
6980,Maruti,S-Cross,SH,2018,899000,35000,25.1,1248.0,88.5,5,Diesel,Manual,First Owner,Individual,N,Kolkata,CT08,West Bengal,ST29,East,R2,700053
6981,Datsun,GO,Petrol,2019,459999,35000,19.83,1198.0,67.0,5,Petrol,Manual,First Owner,Individual,N,Delhi,CT09,Delhi,ST34,North,R5,110001
6982,Hyundai,Verna,ABS,2008,150000,120000,18.1,1493.0,110.0,5,Diesel,Manual,Second Owner,Individual,N,Nellore,CT25,Andhra Pradesh,ST01,South,R4,524225
6983,Renault,KWID,Optional,2017,350000,25000,23.01,999.0,67.0,5,Petrol,Manual,First Owner,Individual,N,Mysore,CT19,Karnataka,ST12,South,R4,570004
6984,Toyota,Etios,GD,2015,509999,100000,23.59,1364.0,67.05,5,Diesel,Manual,Second Owner,Individual,N,Patna,CT13,Bihar,ST04,East,R2,800002
6985,Mahindra,Bolero,AC,2013,500000,120000,15.96,2523.0,62.1,9,Diesel,Manual,Third Owner,Individual,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
6986,Tata,Zest,XT,2017,370000,35000,17.57,1193.0,88.7,5,Petrol,Manual,First Owner,Individual,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
6987,Maruti,Alto,VXI,2013,240000,44000,20.92,998.0,67.1,5,Petrol,Manual,Second Owner,Individual,N,Thrissur,CT24,Kerala,ST13,South,R4,680001
6988,Hyundai,i20,CRDi,2015,530000,100000,22.54,1396.0,88.73,5,Diesel,Manual,Second Owner,Individual,N,Surat,CT14,Gujarat,ST07,West,R3,395101
6989,Mahindra,Scorpio,Seater,2015,1000000,133000,15.4,2179.0,120.0,7,Diesel,Manual,Second Owner,Individual,N,Jamshedpur,CT27,Jharkhand,ST11,East,R2,831001
6990,Toyota,Innova,BSIV,2018,1600000,35000,13.68,2393.0,147.8,7,Diesel,Manual,Second Owner,Individual,N,Nellore,CT25,Andhra Pradesh,ST01,South,R4,524225
6991,Hyundai,i10,Sportz,2014,350000,64000,20.36,1197.0,78.9,5,Petrol,Manual,First Owner,Individual,N,Patna,CT13,Bihar,ST04,East,R2,800002
6992,Mahindra,XUV500,FWD,2015,1100000,70000,16.0,2179.0,140.0,7,Diesel,Automatic,First Owner,Individual,N,Ahmedabad,CT11,Gujarat,ST07,West,R3,382220
6993,Hyundai,i20,Magna,2011,220000,70000,18.5,1197.0,80.0,5,Petrol,Manual,First Owner,Individual,N,Kolkata,CT08,West Bengal,ST29,East,R2,700053
6994,Hyundai,Grand,Sportz,2015,350000,100000,18.9,1197.0,82.0,5,Petrol,Manual,First Owner,Individual,N,Chennai,CT03,Tamil Nadu,ST24,South,R4,600020
6995,Maruti,Swift,LDI,2013,370000,90000,22.9,1248.0,74.0,5,Diesel,Manual,Second Owner,Individual,N,Ranchi,CT28,Jharkhand,ST11,East,R2,834001
6996,Maruti,Swift,VXi,2014,220000,50000,17.5,1298.0,85.8,5,Petrol,Manual,First Owner,Individual,N,Coimbatore,CT04,Tamil Nadu,ST24,South,R4,641043
6997,Chevrolet,Sail,ABS,2013,200000,80000,22.1,1248.0,76.9,5,Diesel,Manual,First Owner,Individual,N,Kolkata,CT08,West Bengal,ST29,East,R2,700053
6998,Mahindra,KUV,,2017,400000,50000,25.32,1198.0,77.0,6,Diesel,Manual,First Owner,Individual,N,Mangalore,CT23,Karnataka,ST12,South,R4,574142
6999,Fiat,Grande,Emotion,2009,150000,55000,14.6,1368.0,88.7,5,Petrol,Manual,First Owner,Individual,N,Delhi,CT09,Delhi,ST34,North,R5,110001
7000,Toyota,Innova,STR,2020,1500000,40000,10.75,2694.0,163.7,8,Petrol,Automatic,First Owner,Individual,N,Kochi,CT07,Kerala,ST13,South,R4,682024
7001,Maruti,Omni,BSIV,2011,130000,70000,14.0,796.0,35.0,5,Petrol,Manual,Second Owner,Individual,N,Kochi,CT07,Kerala,ST13,South,R4,682024
7002,Maruti,Alto,LXI,2013,185000,80000,22.74,796.0,47.3,5,Petrol,Manual,Second Owner,Individual,N,Noida,CT12,Uttar Pradesh,ST28,Central,R1,201301
7003,Hyundai,Santro,,2010,110000,80000,0.0,1086.0,62.1,5,Petrol,Manual,Second Owner,Individual,N,Thrissur,CT24,Kerala,ST13,South,R4,680001
7004,Mahindra,Bolero,SLX,2012,450000,120000,15.96,2523.0,62.1,7,Diesel,Manual,First Owner,Individual,N,Bangalore,CT10,Karnataka,ST12,South,R4,560063
7005,Hyundai,Grand,BSIV,2018,500000,20000,18.9,1197.0,81.86,5,Petrol,Manual,Second Owner,Individual,N,Kochi,CT07,Kerala,ST13,South,R4,682024
7006,Ford,EcoSport,BSIV,2017,570000,31596,17.0,1497.0,121.36,5,Petrol,Manual,First Owner,Dealer,N,Jamshedpur,CT27,Jharkhand,ST11,East,R2,831001
7007,Mahindra,XUV500,WD,2013,650000,85710,15.1,2179.0,140.0,7,Diesel,Manual,First Owner,Dealer,N,Kolkata,CT08,West Bengal,ST29,East,R2,700005
7008,Toyota,Fortuner,Diesel,2012,1680000,129627,11.5,2982.0,171.0,7,Diesel,Manual,First Owner,Dealer,N,Noida,CT12,Uttar Pradesh,ST28,Central,R1,201301
7009,Datsun,RediGO,Option,2018,250000,10000,22.7,799.0,53.64,5,Petrol,Manual,First Owner,Individual,N,Chennai,CT03,Tamil Nadu,ST24,South,R4,600020
7010,Hyundai,i10,Sportz,2014,320000,15000,20.36,1197.0,78.9,5,Petrol,Manual,First Owner,Individual,N,Bhubaneshwar,CT15,Odisha,ST20,East,R2,751022
7011,Maruti,Wagon,VXI,2017,440000,35000,20.51,998.0,67.0,5,Petrol,Automatic,First Owner,Individual,N,Mysore,CT19,Karnataka,ST12,South,R4,570004
7012,Hyundai,i20,,2013,315000,49000,18.5,1197.0,82.85,5,Petrol,Manual,Second Owner,Individual,N,Jaipur,CT06,Rajasthan,ST22,North,R5,302013
7014,Tata,Manza,Quadrajet,2010,202999,158000,18.8,1248.0,90.0,5,Diesel,Manual,First Owner,Individual,N,Patna,CT13,Bihar,ST04,East,R2,800002
7015,Hyundai,EON,Era,2012,179000,30000,21.1,814.0,55.2,5,Petrol,Manual,Second Owner,Individual,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
7016,Hyundai,i10,SE,2008,140000,60000,20.36,1197.0,78.9,5,Petrol,Manual,Second Owner,Individual,N,Noida,CT12,Uttar Pradesh,ST28,Central,R1,201301
7017,Maruti,Zen,BSIII,2008,150000,40000,18.2,1061.0,64.0,5,Petrol,Manual,Second Owner,Individual,N,Patna,CT13,Bihar,ST04,East,R2,800002
7018,Mahindra,Bolero,SLX,2011,440000,60000,13.6,2523.0,63.0,7,Diesel,Manual,Second Owner,Individual,N,Vellore,CT29,Tamil Nadu,ST24,South,R4,632001
7019,Ford,Figo,EXI,2011,250000,55130,20.0,1399.0,68.0,5,Diesel,Manual,Second Owner,Dealer,N,Mysore,CT19,Karnataka,ST12,South,R4,570004
